Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Dist.,0-3,3-10,10-16,16-3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,Att.,Md.
341,Brad Wanamaker,31,CHO,PG,22,0,19.5,2.5,5.7,0.429,0.1,1.1,0.125,2.3,4.6,0.5,0.44,1.8,2.0,0.889,0.5,1.3,1.8,3.4,0.8,0.2,1.5,1.8,6.9,,wanambr01,10.9,0.518,0.19,0.357,2.5,7.5,4.9,25.0,1.9,1.2,18.9,18.1,0.1,0.3,0.4,0.044,-4.4,-0.5,-4.8,-0.3,9.9,0.421,0.198,0.079,0.111,0.5,0.604,0.4,0.4,0.357,0.125,0.549,0.667,0.016,2,0.042,0,0
342,Jabari Parker,25,2TM,PF,13,0,12.7,2.3,4.2,0.545,0.2,0.8,0.182,2.2,3.4,0.636,0.564,0.8,1.0,0.769,0.8,2.5,3.2,0.8,0.1,0.4,0.8,1.0,5.5,,parkeja01,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,-0.9,0.0,11.9,0.309,0.218,0.109,0.164,0.636,0.941,0.5,0.333,0.444,0.182,0.643,1.0,0.182,10,0.182,0,0
342,Jabari Parker,25,2TM,PF,13,0,12.7,2.3,4.2,0.545,0.2,0.8,0.182,2.2,3.4,0.636,0.564,0.8,1.0,0.769,0.8,2.5,3.2,0.8,0.1,0.4,0.8,1.0,5.5,,parkeja01,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,-0.9,0.0,13.2,0.286,0.143,0.143,0.286,0.667,1.0,0.0,0.0,1.0,0.0,0.75,,0.0,0,0.0,0,0
342,Jabari Parker,25,2TM,PF,13,0,12.7,2.3,4.2,0.545,0.2,0.8,0.182,2.2,3.4,0.636,0.564,0.8,1.0,0.769,0.8,2.5,3.2,0.8,0.1,0.4,0.8,1.0,5.5,,parkeja01,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,-0.9,0.0,10.6,0.313,0.229,0.104,0.146,0.632,0.933,0.545,0.4,0.286,0.2,0.625,1.0,0.208,10,0.2,0,0
342,Jabari Parker,25,2TM,PF,13,0,12.7,2.3,4.2,0.545,0.2,0.8,0.182,2.2,3.4,0.636,0.564,0.8,1.0,0.769,0.8,2.5,3.2,0.8,0.1,0.4,0.8,1.0,5.5,,parkeja01,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,-0.1,0.0,0.0,-0.073,-7.7,-1.4,-9.1,0.0,11.9,0.309,0.218,0.109,0.164,0.636,0.941,0.5,0.333,0.444,0.182,0.643,1.0,0.182,10,0.182,0,0
342,Jabari Parker,25,2TM,PF,13,0,12.7,2.3,4.2,0.545,0.2,0.8,0.182,2.2,3.4,0.636,0.564,0.8,1.0,0.769,0.8,2.5,3.2,0.8,0.1,0.4,0.8,1.0,5.5,,parkeja01,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,-0.1,0.0,0.0,-0.073,-7.7,-1.4,-9.1,0.0,13.2,0.286,0.143,0.143,0.286,0.667,1.0,0.0,0.0,1.0,0.0,0.75,,0.0,0,0.0,0,0
342,Jabari Parker,25,2TM,PF,13,0,12.7,2.3,4.2,0.545,0.2,0.8,0.182,2.2,3.4,0.636,0.564,0.8,1.0,0.769,0.8,2.5,3.2,0.8,0.1,0.4,0.8,1.0,5.5,,parkeja01,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,-0.1,0.0,0.0,-0.073,-7.7,-1.4,-9.1,0.0,10.6,0.313,0.229,0.104,0.146,0.632,0.933,0.545,0.4,0.286,0.2,0.625,1.0,0.208,10,0.2,0,0
342,Jabari Parker,25,2TM,PF,13,0,12.7,2.3,4.2,0.545,0.2,0.8,0.182,2.2,3.4,0.636,0.564,0.8,1.0,0.769,0.8,2.5,3.2,0.8,0.1,0.4,0.8,1.0,5.5,,parkeja01,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,11.9,0.309,0.218,0.109,0.164,0.636,0.941,0.5,0.333,0.444,0.182,0.643,1.0,0.182,10,0.182,0,0
342,Jabari Parker,25,2TM,PF,13,0,12.7,2.3,4.2,0.545,0.2,0.8,0.182,2.2,3.4,0.636,0.564,0.8,1.0,0.769,0.8,2.5,3.2,0.8,0.1,0.4,0.8,1.0,5.5,,parkeja01,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,13.2,0.286,0.143,0.143,0.286,0.667,1.0,0.0,0.0,1.0,0.0,0.75,,0.0,0,0.0,0,0
342,Jabari Parker,25,2TM,PF,13,0,12.7,2.3,4.2,0.545,0.2,0.8,0.182,2.2,3.4,0.636,0.564,0.8,1.0,0.769,0.8,2.5,3.2,0.8,0.1,0.4,0.8,1.0,5.5,,parkeja01,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,10.6,0.313,0.229,0.104,0.146,0.632,0.933,0.545,0.4,0.286,0.2,0.625,1.0,0.208,10,0.2,0,0
342,Jabari Parker,25,SAC,PF,3,0,9.0,1.3,2.3,0.571,0.0,0.3,0.0,1.3,2.0,0.667,0.571,0.0,0.0,,0.3,1.7,2.0,0.3,0.0,0.3,1.0,1.3,2.7,,parkeja01,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,-0.9,0.0,11.9,0.309,0.218,0.109,0.164,0.636,0.941,0.5,0.333,0.444,0.182,0.643,1.0,0.182,10,0.182,0,0
342,Jabari Parker,25,SAC,PF,3,0,9.0,1.3,2.3,0.571,0.0,0.3,0.0,1.3,2.0,0.667,0.571,0.0,0.0,,0.3,1.7,2.0,0.3,0.0,0.3,1.0,1.3,2.7,,parkeja01,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,-0.9,0.0,13.2,0.286,0.143,0.143,0.286,0.667,1.0,0.0,0.0,1.0,0.0,0.75,,0.0,0,0.0,0,0
342,Jabari Parker,25,SAC,PF,3,0,9.0,1.3,2.3,0.571,0.0,0.3,0.0,1.3,2.0,0.667,0.571,0.0,0.0,,0.3,1.7,2.0,0.3,0.0,0.3,1.0,1.3,2.7,,parkeja01,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,-0.9,0.0,10.6,0.313,0.229,0.104,0.146,0.632,0.933,0.545,0.4,0.286,0.2,0.625,1.0,0.208,10,0.2,0,0
342,Jabari Parker,25,SAC,PF,3,0,9.0,1.3,2.3,0.571,0.0,0.3,0.0,1.3,2.0,0.667,0.571,0.0,0.0,,0.3,1.7,2.0,0.3,0.0,0.3,1.0,1.3,2.7,,parkeja01,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,-0.1,0.0,0.0,-0.073,-7.7,-1.4,-9.1,0.0,11.9,0.309,0.218,0.109,0.164,0.636,0.941,0.5,0.333,0.444,0.182,0.643,1.0,0.182,10,0.182,0,0
342,Jabari Parker,25,SAC,PF,3,0,9.0,1.3,2.3,0.571,0.0,0.3,0.0,1.3,2.0,0.667,0.571,0.0,0.0,,0.3,1.7,2.0,0.3,0.0,0.3,1.0,1.3,2.7,,parkeja01,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,-0.1,0.0,0.0,-0.073,-7.7,-1.4,-9.1,0.0,13.2,0.286,0.143,0.143,0.286,0.667,1.0,0.0,0.0,1.0,0.0,0.75,,0.0,0,0.0,0,0
342,Jabari Parker,25,SAC,PF,3,0,9.0,1.3,2.3,0.571,0.0,0.3,0.0,1.3,2.0,0.667,0.571,0.0,0.0,,0.3,1.7,2.0,0.3,0.0,0.3,1.0,1.3,2.7,,parkeja01,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,-0.1,0.0,0.0,-0.073,-7.7,-1.4,-9.1,0.0,10.6,0.313,0.229,0.104,0.146,0.632,0.933,0.545,0.4,0.286,0.2,0.625,1.0,0.208,10,0.2,0,0
342,Jabari Parker,25,SAC,PF,3,0,9.0,1.3,2.3,0.571,0.0,0.3,0.0,1.3,2.0,0.667,0.571,0.0,0.0,,0.3,1.7,2.0,0.3,0.0,0.3,1.0,1.3,2.7,,parkeja01,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,11.9,0.309,0.218,0.109,0.164,0.636,0.941,0.5,0.333,0.444,0.182,0.643,1.0,0.182,10,0.182,0,0
342,Jabari Parker,25,SAC,PF,3,0,9.0,1.3,2.3,0.571,0.0,0.3,0.0,1.3,2.0,0.667,0.571,0.0,0.0,,0.3,1.7,2.0,0.3,0.0,0.3,1.0,1.3,2.7,,parkeja01,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,13.2,0.286,0.143,0.143,0.286,0.667,1.0,0.0,0.0,1.0,0.0,0.75,,0.0,0,0.0,0,0
342,Jabari Parker,25,SAC,PF,3,0,9.0,1.3,2.3,0.571,0.0,0.3,0.0,1.3,2.0,0.667,0.571,0.0,0.0,,0.3,1.7,2.0,0.3,0.0,0.3,1.0,1.3,2.7,,parkeja01,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,10.6,0.313,0.229,0.104,0.146,0.632,0.933,0.545,0.4,0.286,0.2,0.625,1.0,0.208,10,0.2,0,0
342,Jabari Parker,25,BOS,PF,10,0,13.8,2.6,4.8,0.542,0.2,1.0,0.2,2.4,3.8,0.632,0.563,1.0,1.3,0.769,0.9,2.7,3.6,1.0,0.1,0.4,0.7,0.9,6.4,,parkeja01,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,-0.9,0.0,11.9,0.309,0.218,0.109,0.164,0.636,0.941,0.5,0.333,0.444,0.182,0.643,1.0,0.182,10,0.182,0,0
342,Jabari Parker,25,BOS,PF,10,0,13.8,2.6,4.8,0.542,0.2,1.0,0.2,2.4,3.8,0.632,0.563,1.0,1.3,0.769,0.9,2.7,3.6,1.0,0.1,0.4,0.7,0.9,6.4,,parkeja01,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,-0.9,0.0,13.2,0.286,0.143,0.143,0.286,0.667,1.0,0.0,0.0,1.0,0.0,0.75,,0.0,0,0.0,0,0
342,Jabari Parker,25,BOS,PF,10,0,13.8,2.6,4.8,0.542,0.2,1.0,0.2,2.4,3.8,0.632,0.563,1.0,1.3,0.769,0.9,2.7,3.6,1.0,0.1,0.4,0.7,0.9,6.4,,parkeja01,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,-0.9,0.0,10.6,0.313,0.229,0.104,0.146,0.632,0.933,0.545,0.4,0.286,0.2,0.625,1.0,0.208,10,0.2,0,0
342,Jabari Parker,25,BOS,PF,10,0,13.8,2.6,4.8,0.542,0.2,1.0,0.2,2.4,3.8,0.632,0.563,1.0,1.3,0.769,0.9,2.7,3.6,1.0,0.1,0.4,0.7,0.9,6.4,,parkeja01,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,-0.1,0.0,0.0,-0.073,-7.7,-1.4,-9.1,0.0,11.9,0.309,0.218,0.109,0.164,0.636,0.941,0.5,0.333,0.444,0.182,0.643,1.0,0.182,10,0.182,0,0
342,Jabari Parker,25,BOS,PF,10,0,13.8,2.6,4.8,0.542,0.2,1.0,0.2,2.4,3.8,0.632,0.563,1.0,1.3,0.769,0.9,2.7,3.6,1.0,0.1,0.4,0.7,0.9,6.4,,parkeja01,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,-0.1,0.0,0.0,-0.073,-7.7,-1.4,-9.1,0.0,13.2,0.286,0.143,0.143,0.286,0.667,1.0,0.0,0.0,1.0,0.0,0.75,,0.0,0,0.0,0,0
342,Jabari Parker,25,BOS,PF,10,0,13.8,2.6,4.8,0.542,0.2,1.0,0.2,2.4,3.8,0.632,0.563,1.0,1.3,0.769,0.9,2.7,3.6,1.0,0.1,0.4,0.7,0.9,6.4,,parkeja01,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,-0.1,0.0,0.0,-0.073,-7.7,-1.4,-9.1,0.0,10.6,0.313,0.229,0.104,0.146,0.632,0.933,0.545,0.4,0.286,0.2,0.625,1.0,0.208,10,0.2,0,0
342,Jabari Parker,25,BOS,PF,10,0,13.8,2.6,4.8,0.542,0.2,1.0,0.2,2.4,3.8,0.632,0.563,1.0,1.3,0.769,0.9,2.7,3.6,1.0,0.1,0.4,0.7,0.9,6.4,,parkeja01,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,11.9,0.309,0.218,0.109,0.164,0.636,0.941,0.5,0.333,0.444,0.182,0.643,1.0,0.182,10,0.182,0,0
342,Jabari Parker,25,BOS,PF,10,0,13.8,2.6,4.8,0.542,0.2,1.0,0.2,2.4,3.8,0.632,0.563,1.0,1.3,0.769,0.9,2.7,3.6,1.0,0.1,0.4,0.7,0.9,6.4,,parkeja01,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,13.2,0.286,0.143,0.143,0.286,0.667,1.0,0.0,0.0,1.0,0.0,0.75,,0.0,0,0.0,0,0
342,Jabari Parker,25,BOS,PF,10,0,13.8,2.6,4.8,0.542,0.2,1.0,0.2,2.4,3.8,0.632,0.563,1.0,1.3,0.769,0.9,2.7,3.6,1.0,0.1,0.4,0.7,0.9,6.4,,parkeja01,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,10.6,0.313,0.229,0.104,0.146,0.632,0.933,0.545,0.4,0.286,0.2,0.625,1.0,0.208,10,0.2,0,0
343,Anthony Lamb,23,HOU,SF,24,3,17.3,1.9,4.9,0.39,1.0,3.0,0.324,1.0,2.0,0.489,0.487,0.8,0.9,0.857,1.1,1.8,2.9,1.0,0.3,0.2,0.8,1.4,5.5,,lamban01,8.7,0.523,0.602,0.178,6.7,11.5,9.0,7.9,0.7,1.1,13.0,15.0,0.1,0.1,0.2,0.023,-3.4,-2.7,-6.1,-0.4,16.5,0.246,0.153,0.0,0.0,0.489,0.586,0.333,,,0.324,0.522,1.0,0.034,4,0.225,0,0
344,Garrison Mathews,24,WAS,SG,64,24,16.2,1.5,3.7,0.409,1.2,3.1,0.384,0.3,0.6,0.538,0.57,1.3,1.5,0.884,0.3,1.1,1.4,0.4,0.5,0.1,0.2,1.7,5.5,,mathega01,9.7,0.635,0.835,0.401,1.6,7.2,4.4,3.1,1.3,0.6,3.5,11.5,1.7,0.6,2.3,0.108,-1.7,-0.1,-1.8,0.1,23.4,0.042,0.055,0.021,0.046,0.538,0.9,0.308,0.4,0.545,0.384,0.619,0.934,0.004,1,0.323,1,0
345,Devin Vassell,20,SAS,SF,62,7,17.0,2.0,4.9,0.406,0.8,2.4,0.347,1.1,2.5,0.464,0.492,0.7,0.8,0.843,0.4,2.4,2.8,0.9,0.7,0.3,0.4,1.4,5.5,,vassede01,10.6,0.524,0.495,0.168,2.4,15.4,8.8,7.1,2.0,1.4,6.3,14.3,0.4,1.1,1.5,0.069,-2.2,0.7,-1.5,0.1,17.5,0.125,0.086,0.168,0.125,0.464,0.658,0.5,0.431,0.289,0.347,0.648,0.942,0.053,14,0.42,0,0
346,Rajon Rondo,34,2TM,PG,45,3,17.1,2.1,4.8,0.442,0.8,2.0,0.404,1.3,2.8,0.468,0.526,0.4,0.4,0.941,0.4,2.0,2.4,4.4,0.8,0.1,1.8,1.2,5.4,,rondora01,13.2,0.544,0.414,0.079,2.7,12.9,7.9,35.3,2.4,0.5,26.2,17.2,0.5,0.8,1.3,0.081,-0.5,0.3,-0.2,0.4,13.5,0.326,0.195,0.023,0.042,0.468,0.6,0.262,0.4,0.444,0.404,0.136,0.639,0.0,0,0.112,0,0
346,Rajon Rondo,34,2TM,PG,45,3,17.1,2.1,4.8,0.442,0.8,2.0,0.404,1.3,2.8,0.468,0.526,0.4,0.4,0.941,0.4,2.0,2.4,4.4,0.8,0.1,1.8,1.2,5.4,,rondora01,13.2,0.544,0.414,0.079,2.7,12.9,7.9,35.3,2.4,0.5,26.2,17.2,0.5,0.8,1.3,0.081,-0.5,0.3,-0.2,0.4,13.4,0.327,0.182,0.036,0.045,0.415,0.611,0.1,0.25,0.4,0.378,0.148,0.588,0.0,0,0.133,0,0
346,Rajon Rondo,34,2TM,PG,45,3,17.1,2.1,4.8,0.442,0.8,2.0,0.404,1.3,2.8,0.468,0.526,0.4,0.4,0.941,0.4,2.0,2.4,4.4,0.8,0.1,1.8,1.2,5.4,,rondora01,13.2,0.544,0.414,0.079,2.7,12.9,7.9,35.3,2.4,0.5,26.2,17.2,0.5,0.8,1.3,0.081,-0.5,0.3,-0.2,0.4,13.5,0.324,0.21,0.01,0.038,0.525,0.588,0.409,1.0,0.5,0.432,0.125,0.684,0.0,0,0.091,0,0
346,Rajon Rondo,34,2TM,PG,45,3,17.1,2.1,4.8,0.442,0.8,2.0,0.404,1.3,2.8,0.468,0.526,0.4,0.4,0.941,0.4,2.0,2.4,4.4,0.8,0.1,1.8,1.2,5.4,,rondora01,9.9,0.478,0.409,0.018,1.1,13.6,7.5,32.2,2.3,0.4,26.0,16.2,-0.2,0.4,0.2,0.019,-2.8,0.3,-2.5,0.0,13.5,0.326,0.195,0.023,0.042,0.468,0.6,0.262,0.4,0.444,0.404,0.136,0.639,0.0,0,0.112,0,0
346,Rajon Rondo,34,2TM,PG,45,3,17.1,2.1,4.8,0.442,0.8,2.0,0.404,1.3,2.8,0.468,0.526,0.4,0.4,0.941,0.4,2.0,2.4,4.4,0.8,0.1,1.8,1.2,5.4,,rondora01,9.9,0.478,0.409,0.018,1.1,13.6,7.5,32.2,2.3,0.4,26.0,16.2,-0.2,0.4,0.2,0.019,-2.8,0.3,-2.5,0.0,13.4,0.327,0.182,0.036,0.045,0.415,0.611,0.1,0.25,0.4,0.378,0.148,0.588,0.0,0,0.133,0,0
346,Rajon Rondo,34,2TM,PG,45,3,17.1,2.1,4.8,0.442,0.8,2.0,0.404,1.3,2.8,0.468,0.526,0.4,0.4,0.941,0.4,2.0,2.4,4.4,0.8,0.1,1.8,1.2,5.4,,rondora01,9.9,0.478,0.409,0.018,1.1,13.6,7.5,32.2,2.3,0.4,26.0,16.2,-0.2,0.4,0.2,0.019,-2.8,0.3,-2.5,0.0,13.5,0.324,0.21,0.01,0.038,0.525,0.588,0.409,1.0,0.5,0.432,0.125,0.684,0.0,0,0.091,0,0
346,Rajon Rondo,34,2TM,PG,45,3,17.1,2.1,4.8,0.442,0.8,2.0,0.404,1.3,2.8,0.468,0.526,0.4,0.4,0.941,0.4,2.0,2.4,4.4,0.8,0.1,1.8,1.2,5.4,,rondora01,16.8,0.609,0.419,0.143,4.4,12.2,8.4,38.6,2.4,0.5,26.4,18.2,0.7,0.4,1.1,0.148,2.0,0.4,2.3,0.4,13.5,0.326,0.195,0.023,0.042,0.468,0.6,0.262,0.4,0.444,0.404,0.136,0.639,0.0,0,0.112,0,0
346,Rajon Rondo,34,2TM,PG,45,3,17.1,2.1,4.8,0.442,0.8,2.0,0.404,1.3,2.8,0.468,0.526,0.4,0.4,0.941,0.4,2.0,2.4,4.4,0.8,0.1,1.8,1.2,5.4,,rondora01,16.8,0.609,0.419,0.143,4.4,12.2,8.4,38.6,2.4,0.5,26.4,18.2,0.7,0.4,1.1,0.148,2.0,0.4,2.3,0.4,13.4,0.327,0.182,0.036,0.045,0.415,0.611,0.1,0.25,0.4,0.378,0.148,0.588,0.0,0,0.133,0,0
346,Rajon Rondo,34,2TM,PG,45,3,17.1,2.1,4.8,0.442,0.8,2.0,0.404,1.3,2.8,0.468,0.526,0.4,0.4,0.941,0.4,2.0,2.4,4.4,0.8,0.1,1.8,1.2,5.4,,rondora01,16.8,0.609,0.419,0.143,4.4,12.2,8.4,38.6,2.4,0.5,26.4,18.2,0.7,0.4,1.1,0.148,2.0,0.4,2.3,0.4,13.5,0.324,0.21,0.01,0.038,0.525,0.588,0.409,1.0,0.5,0.432,0.125,0.684,0.0,0,0.091,0,0
346,Rajon Rondo,34,ATL,PG,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1.0,2.4,0.415,0.477,0.0,0.1,0.5,0.1,1.9,2.0,3.5,0.7,0.1,1.4,0.9,3.9,,rondora01,13.2,0.544,0.414,0.079,2.7,12.9,7.9,35.3,2.4,0.5,26.2,17.2,0.5,0.8,1.3,0.081,-0.5,0.3,-0.2,0.4,13.5,0.326,0.195,0.023,0.042,0.468,0.6,0.262,0.4,0.444,0.404,0.136,0.639,0.0,0,0.112,0,0
346,Rajon Rondo,34,ATL,PG,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1.0,2.4,0.415,0.477,0.0,0.1,0.5,0.1,1.9,2.0,3.5,0.7,0.1,1.4,0.9,3.9,,rondora01,13.2,0.544,0.414,0.079,2.7,12.9,7.9,35.3,2.4,0.5,26.2,17.2,0.5,0.8,1.3,0.081,-0.5,0.3,-0.2,0.4,13.4,0.327,0.182,0.036,0.045,0.415,0.611,0.1,0.25,0.4,0.378,0.148,0.588,0.0,0,0.133,0,0
346,Rajon Rondo,34,ATL,PG,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1.0,2.4,0.415,0.477,0.0,0.1,0.5,0.1,1.9,2.0,3.5,0.7,0.1,1.4,0.9,3.9,,rondora01,13.2,0.544,0.414,0.079,2.7,12.9,7.9,35.3,2.4,0.5,26.2,17.2,0.5,0.8,1.3,0.081,-0.5,0.3,-0.2,0.4,13.5,0.324,0.21,0.01,0.038,0.525,0.588,0.409,1.0,0.5,0.432,0.125,0.684,0.0,0,0.091,0,0
346,Rajon Rondo,34,ATL,PG,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1.0,2.4,0.415,0.477,0.0,0.1,0.5,0.1,1.9,2.0,3.5,0.7,0.1,1.4,0.9,3.9,,rondora01,9.9,0.478,0.409,0.018,1.1,13.6,7.5,32.2,2.3,0.4,26.0,16.2,-0.2,0.4,0.2,0.019,-2.8,0.3,-2.5,0.0,13.5,0.326,0.195,0.023,0.042,0.468,0.6,0.262,0.4,0.444,0.404,0.136,0.639,0.0,0,0.112,0,0
346,Rajon Rondo,34,ATL,PG,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1.0,2.4,0.415,0.477,0.0,0.1,0.5,0.1,1.9,2.0,3.5,0.7,0.1,1.4,0.9,3.9,,rondora01,9.9,0.478,0.409,0.018,1.1,13.6,7.5,32.2,2.3,0.4,26.0,16.2,-0.2,0.4,0.2,0.019,-2.8,0.3,-2.5,0.0,13.4,0.327,0.182,0.036,0.045,0.415,0.611,0.1,0.25,0.4,0.378,0.148,0.588,0.0,0,0.133,0,0
346,Rajon Rondo,34,ATL,PG,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1.0,2.4,0.415,0.477,0.0,0.1,0.5,0.1,1.9,2.0,3.5,0.7,0.1,1.4,0.9,3.9,,rondora01,9.9,0.478,0.409,0.018,1.1,13.6,7.5,32.2,2.3,0.4,26.0,16.2,-0.2,0.4,0.2,0.019,-2.8,0.3,-2.5,0.0,13.5,0.324,0.21,0.01,0.038,0.525,0.588,0.409,1.0,0.5,0.432,0.125,0.684,0.0,0,0.091,0,0
346,Rajon Rondo,34,ATL,PG,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1.0,2.4,0.415,0.477,0.0,0.1,0.5,0.1,1.9,2.0,3.5,0.7,0.1,1.4,0.9,3.9,,rondora01,16.8,0.609,0.419,0.143,4.4,12.2,8.4,38.6,2.4,0.5,26.4,18.2,0.7,0.4,1.1,0.148,2.0,0.4,2.3,0.4,13.5,0.326,0.195,0.023,0.042,0.468,0.6,0.262,0.4,0.444,0.404,0.136,0.639,0.0,0,0.112,0,0
346,Rajon Rondo,34,ATL,PG,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1.0,2.4,0.415,0.477,0.0,0.1,0.5,0.1,1.9,2.0,3.5,0.7,0.1,1.4,0.9,3.9,,rondora01,16.8,0.609,0.419,0.143,4.4,12.2,8.4,38.6,2.4,0.5,26.4,18.2,0.7,0.4,1.1,0.148,2.0,0.4,2.3,0.4,13.4,0.327,0.182,0.036,0.045,0.415,0.611,0.1,0.25,0.4,0.378,0.148,0.588,0.0,0,0.133,0,0
346,Rajon Rondo,34,ATL,PG,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1.0,2.4,0.415,0.477,0.0,0.1,0.5,0.1,1.9,2.0,3.5,0.7,0.1,1.4,0.9,3.9,,rondora01,16.8,0.609,0.419,0.143,4.4,12.2,8.4,38.6,2.4,0.5,26.4,18.2,0.7,0.4,1.1,0.148,2.0,0.4,2.3,0.4,13.5,0.324,0.21,0.01,0.038,0.525,0.588,0.409,1.0,0.5,0.432,0.125,0.684,0.0,0,0.091,0,0
346,Rajon Rondo,34,LAC,PG,18,1,20.4,2.8,5.8,0.486,1.1,2.4,0.432,1.8,3.4,0.525,0.576,0.8,0.8,1.0,0.8,2.3,3.1,5.8,1.0,0.1,2.2,1.6,7.6,,rondora01,13.2,0.544,0.414,0.079,2.7,12.9,7.9,35.3,2.4,0.5,26.2,17.2,0.5,0.8,1.3,0.081,-0.5,0.3,-0.2,0.4,13.5,0.326,0.195,0.023,0.042,0.468,0.6,0.262,0.4,0.444,0.404,0.136,0.639,0.0,0,0.112,0,0
