Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Dist.,0-3,3-10,10-16,16-3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,Att.,Md.
166,Frank Jackson,23,DET,PG,53,7,22.0,3.7,9.1,0.402,1.6,5.3,0.308,2.0,3.8,0.529,0.491,1.6,2.0,0.827,0.4,1.3,1.6,1.0,0.5,0.2,0.7,1.7,10.6,,jacksfr01,10.6,0.53,0.578,0.215,1.7,6.7,4.0,7.6,1.1,0.7,6.7,20.9,0.3,0.4,0.7,0.031,-1.8,-1.7,-3.5,-0.4,17.4,0.166,0.159,0.068,0.029,0.529,0.725,0.338,0.515,0.5,0.308,0.676,0.942,0.01,5,0.33,0,0
167,Frank Kaminsky,28,PHO,C,9,0,20.1,4.0,7.3,0.545,0.6,1.7,0.333,3.4,5.7,0.608,0.583,2.0,2.2,0.9,1.2,3.3,4.6,1.4,0.9,0.8,0.6,1.6,10.6,,kaminfr01,21.3,0.635,0.227,0.303,6.7,17.3,12.1,10.1,2.1,3.4,6.3,19.0,0.5,0.3,0.9,0.228,2.4,2.5,4.9,0.3,9.2,0.303,0.394,0.061,0.015,0.608,0.65,0.577,0.75,0.0,0.333,0.71,1.0,0.076,4,0.067,0,0
168,Max Strus,25,MIA,SF,68,16,23.3,3.7,8.3,0.441,2.7,6.5,0.41,1.0,1.8,0.557,0.602,0.6,0.8,0.792,0.4,2.6,3.0,1.4,0.4,0.2,0.8,1.7,10.6,,strusma01,12.7,0.614,0.784,0.094,1.7,12.5,7.2,8.8,0.9,1.1,8.8,18.1,2.0,1.7,3.6,0.11,1.4,-0.4,0.9,1.2,20.9,0.133,0.053,0.016,0.012,0.557,0.667,0.433,0.222,0.429,0.41,0.779,0.95,0.016,7,0.256,1,0
169,Trey Lyles,26,2TM,PF,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,,lylestr01,16.4,0.588,0.372,0.432,6.0,21.2,13.4,9.0,0.9,1.9,9.8,20.7,2.4,1.2,3.5,0.111,0.5,-0.8,-0.3,0.7,12.5,0.292,0.224,0.077,0.036,0.552,0.671,0.516,0.279,0.4,0.321,0.6,1.0,0.046,23,0.239,1,0
169,Trey Lyles,26,2TM,PF,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,,lylestr01,16.4,0.588,0.372,0.432,6.0,21.2,13.4,9.0,0.9,1.9,9.8,20.7,2.4,1.2,3.5,0.111,0.5,-0.8,-0.3,0.7,13.2,0.284,0.216,0.073,0.047,0.55,0.651,0.53,0.321,0.389,0.301,0.588,1.0,0.039,14,0.205,1,0
169,Trey Lyles,26,2TM,PF,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,,lylestr01,16.4,0.588,0.372,0.432,6.0,21.2,13.4,9.0,0.9,1.9,9.8,20.7,2.4,1.2,3.5,0.111,0.5,-0.8,-0.3,0.7,11.8,0.309,0.242,0.084,0.011,0.557,0.709,0.488,0.2,0.5,0.365,0.625,1.0,0.062,9,0.317,0,0
169,Trey Lyles,26,2TM,PF,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,,lylestr01,16.7,0.576,0.38,0.458,6.2,21.2,13.3,9.5,1.1,2.4,10.5,22.3,1.3,0.9,2.2,0.106,0.5,-0.4,0.0,0.5,12.5,0.292,0.224,0.077,0.036,0.552,0.671,0.516,0.279,0.4,0.321,0.6,1.0,0.046,23,0.239,1,0
169,Trey Lyles,26,2TM,PF,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,,lylestr01,16.7,0.576,0.38,0.458,6.2,21.2,13.3,9.5,1.1,2.4,10.5,22.3,1.3,0.9,2.2,0.106,0.5,-0.4,0.0,0.5,13.2,0.284,0.216,0.073,0.047,0.55,0.651,0.53,0.321,0.389,0.301,0.588,1.0,0.039,14,0.205,1,0
169,Trey Lyles,26,2TM,PF,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,,lylestr01,16.7,0.576,0.38,0.458,6.2,21.2,13.3,9.5,1.1,2.4,10.5,22.3,1.3,0.9,2.2,0.106,0.5,-0.4,0.0,0.5,11.8,0.309,0.242,0.084,0.011,0.557,0.709,0.488,0.2,0.5,0.365,0.625,1.0,0.062,9,0.317,0,0
169,Trey Lyles,26,2TM,PF,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,,lylestr01,16.0,0.612,0.354,0.376,5.7,21.3,13.4,8.1,0.6,1.0,8.4,17.8,1.1,0.3,1.4,0.12,0.7,-1.6,-1.0,0.1,12.5,0.292,0.224,0.077,0.036,0.552,0.671,0.516,0.279,0.4,0.321,0.6,1.0,0.046,23,0.239,1,0
169,Trey Lyles,26,2TM,PF,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,,lylestr01,16.0,0.612,0.354,0.376,5.7,21.3,13.4,8.1,0.6,1.0,8.4,17.8,1.1,0.3,1.4,0.12,0.7,-1.6,-1.0,0.1,13.2,0.284,0.216,0.073,0.047,0.55,0.651,0.53,0.321,0.389,0.301,0.588,1.0,0.039,14,0.205,1,0
169,Trey Lyles,26,2TM,PF,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,,lylestr01,16.0,0.612,0.354,0.376,5.7,21.3,13.4,8.1,0.6,1.0,8.4,17.8,1.1,0.3,1.4,0.12,0.7,-1.6,-1.0,0.1,11.8,0.309,0.242,0.084,0.011,0.557,0.709,0.488,0.2,0.5,0.365,0.625,1.0,0.062,9,0.317,0,0
170,Brandon Clarke,25,MEM,PF,64,1,19.5,4.5,7.0,0.644,0.1,0.3,0.227,4.4,6.6,0.666,0.65,1.3,2.0,0.654,2.1,3.2,5.3,1.3,0.6,1.1,0.5,1.9,10.4,6MOY-11,clarkbr01,23.7,0.66,0.049,0.291,11.1,17.8,14.4,10.3,1.5,4.9,6.3,17.7,4.4,1.9,6.3,0.241,3.1,1.1,4.2,2.0,5.4,0.499,0.311,0.116,0.016,0.666,0.776,0.568,0.462,0.571,0.227,0.689,1.0,0.179,76,0.682,0,0
171,Terence Davis,24,SAC,SG,30,11,17.9,3.8,8.9,0.423,1.6,5.0,0.329,2.1,3.9,0.542,0.515,1.2,1.5,0.818,0.4,2.8,3.1,1.3,0.8,0.4,1.1,2.3,10.4,,daviste02,14.6,0.543,0.558,0.165,2.2,17.0,9.5,11.9,2.2,1.8,10.3,25.6,0.0,0.5,0.5,0.044,-0.6,-0.4,-0.9,0.2,15.8,0.221,0.15,0.03,0.03,0.542,0.712,0.375,0.375,0.5,0.329,0.563,0.796,0.037,7,0.201,1,0
172,Richaun Holmes,28,SAC,C,45,37,23.9,4.4,6.7,0.66,0.0,0.1,0.4,4.4,6.6,0.664,0.663,1.6,2.0,0.778,2.1,5.0,7.0,1.1,0.4,0.9,1.2,2.8,10.4,,holmeri01,17.8,0.689,0.017,0.3,9.3,22.9,16.1,6.8,0.8,3.3,14.2,15.8,2.4,0.9,3.2,0.145,-0.4,-0.1,-0.5,0.4,5.4,0.48,0.27,0.197,0.01,0.664,0.771,0.556,0.559,0.667,0.4,0.724,1.0,0.223,59,0.0,0,0
173,Tre Mann,20,OKC,PG,60,26,22.8,3.9,9.8,0.393,1.6,4.5,0.36,2.2,5.3,0.421,0.476,1.1,1.4,0.793,0.4,2.4,2.9,1.5,0.8,0.2,1.2,1.7,10.4,,manntr01,10.2,0.501,0.463,0.139,1.9,11.2,6.4,10.7,1.7,0.8,10.2,22.0,-1.0,1.0,0.1,0.002,-3.3,-1.1,-4.4,-0.8,16.6,0.102,0.264,0.092,0.078,0.421,0.533,0.394,0.407,0.37,0.36,0.286,0.663,0.014,6,0.143,4,0
174,Jeff Green,35,DEN,PF,75,63,24.7,3.7,7.1,0.524,0.7,2.2,0.315,3.0,4.8,0.62,0.574,2.2,2.6,0.833,0.5,2.5,3.1,1.3,0.4,0.4,0.9,2.0,10.3,,greenje02,12.5,0.627,0.318,0.374,2.6,11.1,7.0,7.3,0.7,1.3,10.3,16.3,2.7,1.2,3.9,0.101,-1.2,-1.3,-2.5,-0.2,11.3,0.342,0.233,0.078,0.03,0.62,0.79,0.496,0.415,0.188,0.315,0.821,0.981,0.153,74,0.548,2,0
175,P.J. Washington,23,CHO,C,65,28,27.2,3.8,8.2,0.47,1.7,4.6,0.365,2.2,3.6,0.606,0.573,0.9,1.2,0.716,1.3,3.9,5.2,2.3,0.9,0.9,1.3,2.3,10.3,,washipj01,13.6,0.588,0.566,0.152,4.8,15.5,10.1,11.2,1.5,3.3,12.6,15.6,1.8,1.6,3.4,0.091,-0.2,0.2,-0.1,0.9,15.8,0.286,0.132,0.015,0.002,0.606,0.711,0.4,0.5,0.0,0.365,0.793,0.973,0.103,51,0.252,3,0
176,Ivica Zubac,24,LAC,C,76,76,24.4,4.1,6.5,0.626,0.0,0.0,,4.1,6.5,0.626,0.626,2.2,3.0,0.727,2.9,5.6,8.5,1.6,0.5,1.0,1.5,2.7,10.3,,zubaciv01,19.2,0.66,0.0,0.459,12.8,23.7,18.4,9.8,1.0,3.5,16.1,16.8,4.3,2.9,7.2,0.187,-0.1,0.8,0.7,1.3,3.4,0.572,0.378,0.032,0.006,0.626,0.714,0.508,0.5,0.333,,0.706,,0.242,108,,0,0
177,Josh Richardson,28,2TM,SG,65,7,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,,richajo01,12.8,0.573,0.461,0.202,2.8,9.4,6.2,10.1,1.7,1.6,10.2,17.6,1.6,2.0,3.5,0.106,-0.6,0.7,0.1,0.9,17.2,0.109,0.154,0.178,0.099,0.458,0.655,0.39,0.432,0.396,0.415,0.477,0.99,0.017,8,0.183,1,0
177,Josh Richardson,28,2TM,SG,65,7,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,,richajo01,12.8,0.573,0.461,0.202,2.8,9.4,6.2,10.1,1.7,1.6,10.2,17.6,1.6,2.0,3.5,0.106,-0.6,0.7,0.1,0.9,17.1,0.108,0.155,0.175,0.108,0.481,0.703,0.453,0.4,0.432,0.397,0.444,0.984,0.012,3,0.218,0,0
177,Josh Richardson,28,2TM,SG,65,7,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,,richajo01,12.8,0.573,0.461,0.202,2.8,9.4,6.2,10.1,1.7,1.6,10.2,17.6,1.6,2.0,3.5,0.106,-0.6,0.7,0.1,0.9,17.4,0.11,0.152,0.183,0.084,0.416,0.571,0.276,0.486,0.313,0.444,0.548,1.0,0.026,5,0.122,1,0
177,Josh Richardson,28,2TM,SG,65,7,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,,richajo01,12.2,0.57,0.455,0.207,2.7,9.6,6.2,8.7,1.6,1.9,9.4,16.7,1.0,1.5,2.6,0.113,-1.0,1.2,0.3,0.6,17.2,0.109,0.154,0.178,0.099,0.458,0.655,0.39,0.432,0.396,0.415,0.477,0.99,0.017,8,0.183,1,0
177,Josh Richardson,28,2TM,SG,65,7,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,,richajo01,12.2,0.57,0.455,0.207,2.7,9.6,6.2,8.7,1.6,1.9,9.4,16.7,1.0,1.5,2.6,0.113,-1.0,1.2,0.3,0.6,17.1,0.108,0.155,0.175,0.108,0.481,0.703,0.453,0.4,0.432,0.397,0.444,0.984,0.012,3,0.218,0,0
177,Josh Richardson,28,2TM,SG,65,7,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,,richajo01,12.2,0.57,0.455,0.207,2.7,9.6,6.2,8.7,1.6,1.9,9.4,16.7,1.0,1.5,2.6,0.113,-1.0,1.2,0.3,0.6,17.4,0.11,0.152,0.183,0.084,0.416,0.571,0.276,0.486,0.313,0.444,0.548,1.0,0.026,5,0.122,1,0
177,Josh Richardson,28,2TM,SG,65,7,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,,richajo01,14.0,0.577,0.471,0.194,3.2,9.1,6.1,13.0,2.1,1.0,11.5,19.3,0.5,0.4,1.0,0.091,0.1,-0.3,-0.2,0.2,17.2,0.109,0.154,0.178,0.099,0.458,0.655,0.39,0.432,0.396,0.415,0.477,0.99,0.017,8,0.183,1,0
177,Josh Richardson,28,2TM,SG,65,7,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,,richajo01,14.0,0.577,0.471,0.194,3.2,9.1,6.1,13.0,2.1,1.0,11.5,19.3,0.5,0.4,1.0,0.091,0.1,-0.3,-0.2,0.2,17.1,0.108,0.155,0.175,0.108,0.481,0.703,0.453,0.4,0.432,0.397,0.444,0.984,0.012,3,0.218,0,0
177,Josh Richardson,28,2TM,SG,65,7,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,,richajo01,14.0,0.577,0.471,0.194,3.2,9.1,6.1,13.0,2.1,1.0,11.5,19.3,0.5,0.4,1.0,0.091,0.1,-0.3,-0.2,0.2,17.4,0.11,0.152,0.183,0.084,0.416,0.571,0.276,0.486,0.313,0.444,0.548,1.0,0.026,5,0.122,1,0
178,Al Horford,35,BOS,C,69,69,29.1,3.9,8.2,0.467,1.3,3.8,0.336,2.6,4.4,0.582,0.546,1.2,1.4,0.842,1.6,6.1,7.7,3.4,0.7,1.3,0.9,1.9,10.2,DPOY-9,horfoal01,16.7,0.574,0.466,0.167,6.0,22.2,14.3,16.4,1.2,4.2,9.6,14.8,3.7,3.8,7.6,0.181,1.4,2.9,4.3,3.2,15.1,0.162,0.237,0.069,0.053,0.582,0.772,0.519,0.538,0.333,0.336,0.661,0.955,0.054,30,0.279,0,0
179,Ben McLemore,28,POR,SG,64,6,20.1,3.4,8.4,0.401,2.4,6.5,0.362,1.0,1.9,0.533,0.541,1.1,1.4,0.818,0.2,1.4,1.6,0.9,0.6,0.2,0.9,1.6,10.2,,mclembe01,11.7,0.567,0.774,0.163,1.0,8.1,4.4,7.3,1.4,0.8,8.7,21.3,0.7,0.2,0.8,0.031,-0.7,-2.5,-3.2,-0.4,21.9,0.091,0.033,0.006,0.096,0.533,0.694,0.389,0.333,0.442,0.362,0.846,0.967,0.017,8,0.309,2,0
180,Cam Reddish,22,2TM,SF,49,7,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,,reddica01,12.8,0.543,0.451,0.275,2.7,8.6,5.7,7.0,2.3,1.4,11.1,22.2,0.2,0.8,1.0,0.046,-1.0,-0.3,-1.3,0.2,15.3,0.211,0.125,0.105,0.105,0.442,0.593,0.471,0.279,0.279,0.359,0.525,0.833,0.042,13,0.272,0,0
180,Cam Reddish,22,2TM,SF,49,7,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,,reddica01,12.8,0.543,0.451,0.275,2.7,8.6,5.7,7.0,2.3,1.4,11.1,22.2,0.2,0.8,1.0,0.046,-1.0,-0.3,-1.3,0.2,15.4,0.21,0.111,0.117,0.114,0.421,0.583,0.447,0.3,0.231,0.379,0.5,0.828,0.041,12,0.275,0,0
180,Cam Reddish,22,2TM,SF,49,7,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,,reddica01,12.8,0.543,0.451,0.275,2.7,8.6,5.7,7.0,2.3,1.4,11.1,22.2,0.2,0.8,1.0,0.046,-1.0,-0.3,-1.3,0.2,15.1,0.215,0.2,0.046,0.062,0.559,0.643,0.538,0.0,0.75,0.258,0.632,0.875,0.046,1,0.258,0,0
180,Cam Reddish,22,2TM,SF,49,7,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,,reddica01,12.8,0.537,0.446,0.233,2.8,8.7,5.8,6.9,2.2,1.2,10.4,23.2,0.1,0.5,0.6,0.034,-0.8,-0.7,-1.5,0.1,15.3,0.211,0.125,0.105,0.105,0.442,0.593,0.471,0.279,0.279,0.359,0.525,0.833,0.042,13,0.272,0,0
180,Cam Reddish,22,2TM,SF,49,7,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,,reddica01,12.8,0.537,0.446,0.233,2.8,8.7,5.8,6.9,2.2,1.2,10.4,23.2,0.1,0.5,0.6,0.034,-0.8,-0.7,-1.5,0.1,15.4,0.21,0.111,0.117,0.114,0.421,0.583,0.447,0.3,0.231,0.379,0.5,0.828,0.041,12,0.275,0,0
180,Cam Reddish,22,2TM,SF,49,7,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,,reddica01,12.8,0.537,0.446,0.233,2.8,8.7,5.8,6.9,2.2,1.2,10.4,23.2,0.1,0.5,0.6,0.034,-0.8,-0.7,-1.5,0.1,15.1,0.215,0.2,0.046,0.062,0.559,0.643,0.538,0.0,0.75,0.258,0.632,0.875,0.046,1,0.258,0,0
180,Cam Reddish,22,2TM,SF,49,7,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,,reddica01,12.9,0.575,0.477,0.492,2.5,8.2,5.3,7.1,2.8,1.8,14.1,18.8,0.1,0.3,0.4,0.092,-2.0,1.2,-0.8,0.1,15.3,0.211,0.125,0.105,0.105,0.442,0.593,0.471,0.279,0.279,0.359,0.525,0.833,0.042,13,0.272,0,0
180,Cam Reddish,22,2TM,SF,49,7,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,,reddica01,12.9,0.575,0.477,0.492,2.5,8.2,5.3,7.1,2.8,1.8,14.1,18.8,0.1,0.3,0.4,0.092,-2.0,1.2,-0.8,0.1,15.4,0.21,0.111,0.117,0.114,0.421,0.583,0.447,0.3,0.231,0.379,0.5,0.828,0.041,12,0.275,0,0
180,Cam Reddish,22,2TM,SF,49,7,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,,reddica01,12.9,0.575,0.477,0.492,2.5,8.2,5.3,7.1,2.8,1.8,14.1,18.8,0.1,0.3,0.4,0.092,-2.0,1.2,-0.8,0.1,15.1,0.215,0.2,0.046,0.062,0.559,0.643,0.538,0.0,0.75,0.258,0.632,0.875,0.046,1,0.258,0,0
181,Justin Holiday,32,2TM,SF,74,65,27.8,3.5,8.9,0.394,2.4,6.5,0.367,1.1,2.4,0.467,0.528,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1,,holidju01,9.5,0.543,0.728,0.094,1.5,8.8,5.1,8.6,1.3,1.4,9.2,15.8,0.8,0.6,1.4,0.033,-1.4,-0.8,-2.2,-0.1,20.4,0.103,0.048,0.044,0.073,0.467,0.603,0.344,0.483,0.375,0.367,0.786,0.955,0.021,12,0.284,1,0
181,Justin Holiday,32,2TM,SF,74,65,27.8,3.5,8.9,0.394,2.4,6.5,0.367,1.1,2.4,0.467,0.528,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1,,holidju01,9.5,0.543,0.728,0.094,1.5,8.8,5.1,8.6,1.3,1.4,9.2,15.8,0.8,0.6,1.4,0.033,-1.4,-0.8,-2.2,-0.1,20.7,0.098,0.037,0.05,0.074,0.516,0.689,0.353,0.478,0.441,0.378,0.825,0.961,0.017,7,0.286,1,0
181,Justin Holiday,32,2TM,SF,74,65,27.8,3.5,8.9,0.394,2.4,6.5,0.367,1.1,2.4,0.467,0.528,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1,,holidju01,9.5,0.543,0.728,0.094,1.5,8.8,5.1,8.6,1.3,1.4,9.2,15.8,0.8,0.6,1.4,0.033,-1.4,-0.8,-2.2,-0.1,20.0,0.113,0.074,0.029,0.069,0.362,0.435,0.333,0.5,0.214,0.342,0.667,0.94,0.029,5,0.281,0,0
181,Justin Holiday,32,2TM,SF,74,65,27.8,3.5,8.9,0.394,2.4,6.5,0.367,1.1,2.4,0.467,0.528,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1,,holidju01,10.3,0.568,0.734,0.09,1.4,9.4,5.3,8.8,1.2,1.1,9.3,15.9,1.0,0.3,1.4,0.047,-0.8,-0.8,-1.7,0.1,20.4,0.103,0.048,0.044,0.073,0.467,0.603,0.344,0.483,0.375,0.367,0.786,0.955,0.021,12,0.284,1,0
181,Justin Holiday,32,2TM,SF,74,65,27.8,3.5,8.9,0.394,2.4,6.5,0.367,1.1,2.4,0.467,0.528,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1,,holidju01,10.3,0.568,0.734,0.09,1.4,9.4,5.3,8.8,1.2,1.1,9.3,15.9,1.0,0.3,1.4,0.047,-0.8,-0.8,-1.7,0.1,20.7,0.098,0.037,0.05,0.074,0.516,0.689,0.353,0.478,0.441,0.378,0.825,0.961,0.017,7,0.286,1,0
181,Justin Holiday,32,2TM,SF,74,65,27.8,3.5,8.9,0.394,2.4,6.5,0.367,1.1,2.4,0.467,0.528,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1,,holidju01,10.3,0.568,0.734,0.09,1.4,9.4,5.3,8.8,1.2,1.1,9.3,15.9,1.0,0.3,1.4,0.047,-0.8,-0.8,-1.7,0.1,20.0,0.113,0.074,0.029,0.069,0.362,0.435,0.333,0.5,0.214,0.342,0.667,0.94,0.029,5,0.281,0,0
181,Justin Holiday,32,2TM,SF,74,65,27.8,3.5,8.9,0.394,2.4,6.5,0.367,1.1,2.4,0.467,0.528,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1,,holidju01,7.9,0.488,0.716,0.103,1.8,7.5,4.7,8.1,1.6,2.0,9.0,15.7,-0.3,0.3,0.0,0.004,-2.6,-0.8,-3.4,-0.2,20.4,0.103,0.048,0.044,0.073,0.467,0.603,0.344,0.483,0.375,0.367,0.786,0.955,0.021,12,0.284,1,0
181,Justin Holiday,32,2TM,SF,74,65,27.8,3.5,8.9,0.394,2.4,6.5,0.367,1.1,2.4,0.467,0.528,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1,,holidju01,7.9,0.488,0.716,0.103,1.8,7.5,4.7,8.1,1.6,2.0,9.0,15.7,-0.3,0.3,0.0,0.004,-2.6,-0.8,-3.4,-0.2,20.7,0.098,0.037,0.05,0.074,0.516,0.689,0.353,0.478,0.441,0.378,0.825,0.961,0.017,7,0.286,1,0
181,Justin Holiday,32,2TM,SF,74,65,27.8,3.5,8.9,0.394,2.4,6.5,0.367,1.1,2.4,0.467,0.528,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1,,holidju01,7.9,0.488,0.716,0.103,1.8,7.5,4.7,8.1,1.6,2.0,9.0,15.7,-0.3,0.3,0.0,0.004,-2.6,-0.8,-3.4,-0.2,20.0,0.113,0.074,0.029,0.069,0.362,0.435,0.333,0.5,0.214,0.342,0.667,0.94,0.029,5,0.281,0,0
182,Bones Hyland,21,DEN,SG,69,4,19.0,3.3,8.3,0.403,1.9,5.2,0.366,1.4,3.1,0.465,0.518,1.6,1.8,0.856,0.2,2.5,2.7,2.8,0.6,0.3,1.2,2.2,10.1,,hylanbo01,14.4,0.558,0.627,0.219,1.2,14.4,8.0,21.2,1.5,1.4,12.1,23.8,1.1,1.3,2.4,0.088,0.3,-0.7,-0.4,0.5,19.4,0.123,0.13,0.072,0.049,0.465,0.7,0.284,0.341,0.536,0.366,0.364,0.687,0.009,3,0.173,2,0
183,Isaiah Roby,23,OKC,PF,45,28,21.1,3.7,7.2,0.514,1.0,2.2,0.444,2.7,5.0,0.545,0.582,1.7,2.6,0.672,1.7,3.2,4.8,1.6,0.8,0.8,1.0,2.4,10.1,,robyis01,18.3,0.607,0.307,0.359,8.0,15.6,11.8,12.1,1.8,3.3,10.3,19.0,1.8,1.1,2.9,0.147,0.4,0.2,0.6,0.6,10.7,0.31,0.325,0.031,0.015,0.545,0.7,0.419,0.3,0.4,0.444,0.664,0.886,0.136,36,0.273,0,0
